Column,Column2,year,id,artist and album name,label,release format,genre,subgenre,want,have
181450,73722,2020,23860406,"Emilija Statinaitė, Gedvilė Bendaravičiūtė, Gintarė Bauerytė, Ula Beliukevičiūtė, Viktorija Pranaitytė, Živilė Mackevičiūtė - Debesėlių Pily (Dainos Vaikams)",Not on Label,CD,"Pop, ""Childrens""",Ballad,2,1
181451,73722,2020,23860406,"Emilija Statinaitė, Gedvilė Bendaravičiūtė, Gintarė Bauerytė, Ula Beliukevičiūtė, Viktorija Pranaitytė, Živilė Mackevičiūtė - Debesėlių Pily (Dainos Vaikams)",Not on Label,Album,"Pop, ""Childrens""",Ballad,2,1
181456,73725,2020,32862906,Kazimieras Jakutis - 1987 Pradžia,Not on Label,CD,Pop,Ballad,1,0
181457,73725,2020,32862906,Kazimieras Jakutis - 1987 Pradžia,Not on Label,Album,Pop,Ballad,1,0
181496,73746,2020,14867330,Moses Jones - Masterpiece,Not on Label,CD,"Pop, Folk, World, & Country",Ballad,0,1
181497,73746,2020,14867330,Moses Jones - Masterpiece,Not on Label,Single,"Pop, Folk, World, & Country",Ballad,0,1
181522,73759,2020,26995986,Tõnis Mägi - AOvalgus,Not on Label,CD,Pop,Ballad,2,5
181523,73759,2020,26995986,Tõnis Mägi - AOvalgus,Not on Label,Album,Pop,Ballad,2,5
181532,73765,2020,14867330,Moses Jones - Masterpiece,Not on Label,CD,"Pop, Folk, World, & Country",Ballad,0,1
181533,73765,2020,14867330,Moses Jones - Masterpiece,Not on Label,Single,"Pop, Folk, World, & Country",Ballad,0,1
181567,73777,2020,18054094,Denis Dembek - Halo Ziemia,Not on Label,CD,Pop,Ballad,0,1
181568,73777,2020,18054094,Denis Dembek - Halo Ziemia,Not on Label,Album,Pop,Ballad,0,1
181569,73777,2020,18054094,Denis Dembek - Halo Ziemia,Not on Label,Stereo,Pop,Ballad,0,1
181654,73796,2020,20940226,Millie (9) - 5,Not on Label,CD,"Latin, Pop",Ballad,0,7
181655,73796,2020,20940226,Millie (9) - 5,Not on Label,Album,"Latin, Pop",Ballad,0,7
181656,73796,2020,20940226,Millie (9) - 5,Not on Label,Limited Edition,"Latin, Pop",Ballad,0,7
181657,73796,2020,20940226,Millie (9) - 5,Not on Label,Stereo,"Latin, Pop",Ballad,0,7
181800,73840,2020,20533039,Muletonic - The Pacifist,Not on Label,Vinyl,"Pop, Folk, World, & Country",Ballad,0,1
181801,73840,2020,20533039,Muletonic - The Pacifist,Not on Label,"7""","Pop, Folk, World, & Country",Ballad,0,1
181802,73840,2020,20533039,Muletonic - The Pacifist,Not on Label,45 RPM,"Pop, Folk, World, & Country",Ballad,0,1
181813,73845,2020,26512652,Trupięgi - Lesman Boso,Not on Label,CD,"Rock, Pop, Folk, World, & Country","Ballad, Acoustic",0,5
181814,73845,2020,26512652,Trupięgi - Lesman Boso,Not on Label,Album,"Rock, Pop, Folk, World, & Country","Ballad, Acoustic",0,5
181853,73867,2020,35295817,Piotr Grzyb & Zupa Grzybowa - Minęło Lat Dwadzieścia,Not on Label,CD,"Pop, Folk, World, & Country","Ballad, Poetry",1,0
181854,73867,2020,35295817,Piotr Grzyb & Zupa Grzybowa - Minęło Lat Dwadzieścia,Not on Label,Album,"Pop, Folk, World, & Country","Ballad, Poetry",1,0
181865,73873,2020,16275215,Tensheds - The Days Of My Confinement,Not on Label,CD,"Pop, Classical","Modern, Ballad",1,16
181866,73873,2020,16275215,Tensheds - The Days Of My Confinement,Not on Label,Album,"Pop, Classical","Modern, Ballad",1,16
181909,73897,2020,15723872,Michelle Gurevich - Ecstacy In The Shadow Of Ecstacy,Not on Label,Vinyl,"Rock, Pop",Ballad,123,282
181910,73897,2020,15723872,Michelle Gurevich - Ecstacy In The Shadow Of Ecstacy,Not on Label,LP,"Rock, Pop",Ballad,123,282
181911,73897,2020,15723872,Michelle Gurevich - Ecstacy In The Shadow Of Ecstacy,Not on Label,Album,"Rock, Pop",Ballad,123,282
181912,73897,2020,15723872,Michelle Gurevich - Ecstacy In The Shadow Of Ecstacy,Not on Label,Limited Edition,"Rock, Pop",Ballad,123,282
181918,73899,2020,22557851,Linda Eder - Retro - Volume Two,Not on Label,CD,"Pop, Stage & Screen","Vocal, Ballad",10,7
181919,73899,2020,22557851,Linda Eder - Retro - Volume Two,Not on Label,Album,"Pop, Stage & Screen","Vocal, Ballad",10,7
181922,73901,2020,35295817,Piotr Grzyb & Zupa Grzybowa - Minęło Lat Dwadzieścia,Not on Label,CD,"Pop, Folk, World, & Country","Ballad, Poetry",1,0
181923,73901,2020,35295817,Piotr Grzyb & Zupa Grzybowa - Minęło Lat Dwadzieścia,Not on Label,Album,"Pop, Folk, World, & Country","Ballad, Poetry",1,0
181928,73904,2020,26512652,Trupięgi - Lesman Boso,Not on Label,CD,"Rock, Pop, Folk, World, & Country","Ballad, Acoustic",0,5
181929,73904,2020,26512652,Trupięgi - Lesman Boso,Not on Label,Album,"Rock, Pop, Folk, World, & Country","Ballad, Acoustic",0,5
181964,73923,2020,15723872,Michelle Gurevich - Ecstacy In The Shadow Of Ecstacy,Not on Label,Vinyl,"Rock, Pop",Ballad,123,282
181965,73923,2020,15723872,Michelle Gurevich - Ecstacy In The Shadow Of Ecstacy,Not on Label,LP,"Rock, Pop",Ballad,123,282
181966,73923,2020,15723872,Michelle Gurevich - Ecstacy In The Shadow Of Ecstacy,Not on Label,Album,"Rock, Pop",Ballad,123,282
181967,73923,2020,15723872,Michelle Gurevich - Ecstacy In The Shadow Of Ecstacy,Not on Label,Limited Edition,"Rock, Pop",Ballad,123,282
182051,73946,2020,16861440,Gene Kelly - Good Morning,Not on Label,Vinyl,Pop,Ballad,4,1
182052,73946,2020,16861440,Gene Kelly - Good Morning,Not on Label,"12""",Pop,Ballad,4,1
182053,73946,2020,16861440,Gene Kelly - Good Morning,Not on Label,45 RPM,Pop,Ballad,4,1
182054,73946,2020,16861440,Gene Kelly - Good Morning,Not on Label,Single,Pop,Ballad,4,1
182055,73946,2020,16861440,Gene Kelly - Good Morning,Not on Label,Stereo,Pop,Ballad,4,1
182171,73978,2020,15917605,Various - Come With Me If You Want To Live ... This Life Together,Not on Label,Cassette,"Rock, Pop, Folk, World, & Country","Soft Rock, Ballad, Folk",0,4
182172,73978,2020,15917605,Various - Come With Me If You Want To Live ... This Life Together,Not on Label,Compilation,"Rock, Pop, Folk, World, & Country","Soft Rock, Ballad, Folk",0,4
182173,73978,2020,15917605,Various - Come With Me If You Want To Live ... This Life Together,Not on Label,Limited Edition,"Rock, Pop, Folk, World, & Country","Soft Rock, Ballad, Folk",0,4
182207,73990,2020,25590886,Cztery Pory Miłowania - W Zamyśleniu,Not on Label,CD,"Pop, Folk, World, & Country","Ballad, Vocal",2,6
182208,73990,2020,25590886,Cztery Pory Miłowania - W Zamyśleniu,Not on Label,Album,"Pop, Folk, World, & Country","Ballad, Vocal",2,6
182209,73990,2020,25590886,Cztery Pory Miłowania - W Zamyśleniu,Not on Label,Stereo,"Pop, Folk, World, & Country","Ballad, Vocal",2,6
182308,74009,2020,25458754,Paula Van Hissenhoven - Quién Soy (Lado A),Not on Label,CD,Pop,"Indie Pop, Ballad",0,4
182323,74014,2020,14931472,Elvis* - Work In Progress (The Guitar Man Album Sessions Volume 1),Not on Label,CD,"Pop, Folk, World, & Country, Stage & Screen","Ballad, Country",10,20
182324,74014,2020,14931472,Elvis* - Work In Progress (The Guitar Man Album Sessions Volume 1),Not on Label,Compilation,"Pop, Folk, World, & Country, Stage & Screen","Ballad, Country",10,20
182325,74014,2020,14931472,Elvis* - Work In Progress (The Guitar Man Album Sessions Volume 1),Not on Label,Unofficial Release,"Pop, Folk, World, & Country, Stage & Screen","Ballad, Country",10,20
182496,74062,2020,16235691,Andrea Cerrato (3) - Vita,Not on Label,CD,Pop,"Vocal, Ballad, Acoustic",1,1
182497,74062,2020,16235691,Andrea Cerrato (3) - Vita,Not on Label,Album,Pop,"Vocal, Ballad, Acoustic",1,1
182510,74070,2020,17563885,Marek Werens - Serca Dwa,Not on Label,CD,"Rock, Pop","Pop Rock, Ballad",0,1
182511,74070,2020,17563885,Marek Werens - Serca Dwa,Not on Label,Album,"Rock, Pop","Pop Rock, Ballad",0,1
182576,74102,2020,17563885,Marek Werens - Serca Dwa,Not on Label,CD,"Rock, Pop","Pop Rock, Ballad",0,1
182577,74102,2020,17563885,Marek Werens - Serca Dwa,Not on Label,Album,"Rock, Pop","Pop Rock, Ballad",0,1
182720,74174,2020,16240143,"Various - Festivalul ""Mamaia Copiilor"" - 20/UCMR - 100 de ani",Not on Label,CD,Pop,"Ballad, Schlager, Vocal",1,1
182721,74174,2020,16240143,"Various - Festivalul ""Mamaia Copiilor"" - 20/UCMR - 100 de ani",Not on Label,Album,Pop,"Ballad, Schlager, Vocal",1,1
182804,74200,2020,15444257,Inger Nordvik - Time,Not on Label,CD,Pop,"Ballad, Indie Pop",1,1
182805,74200,2020,15444257,Inger Nordvik - Time,Not on Label,Album,Pop,"Ballad, Indie Pop",1,1
182806,74200,2020,15444257,Inger Nordvik - Time,Not on Label,Promo,Pop,"Ballad, Indie Pop",1,1
182828,74208,2020,19474276,Los Desertores (2) - Compilado,Not on Label,CD,"Rock, Pop","Ballad, Pop Rock",0,1
182829,74208,2020,19474276,Los Desertores (2) - Compilado,Not on Label,Compilation,"Rock, Pop","Ballad, Pop Rock",0,1
182830,74208,2020,19474276,Los Desertores (2) - Compilado,Not on Label,Stereo,"Rock, Pop","Ballad, Pop Rock",0,1
183022,74266,2020,15444257,Inger Nordvik - Time,Not on Label,CD,Pop,"Ballad, Indie Pop",1,1
183023,74266,2020,15444257,Inger Nordvik - Time,Not on Label,Album,Pop,"Ballad, Indie Pop",1,1
183024,74266,2020,15444257,Inger Nordvik - Time,Not on Label,Promo,Pop,"Ballad, Indie Pop",1,1
183184,74309,2020,16005797,"Elvis* - Toledo Saturday Night (April 23rd, 1977)",Not on Label,CD,"Rock, Pop, Stage & Screen","Ballad, Rock & Roll",5,9
183185,74309,2020,16005797,"Elvis* - Toledo Saturday Night (April 23rd, 1977)",Not on Label,Compilation,"Rock, Pop, Stage & Screen","Ballad, Rock & Roll",5,9
183186,74309,2020,16005797,"Elvis* - Toledo Saturday Night (April 23rd, 1977)",Not on Label,Unofficial Release,"Rock, Pop, Stage & Screen","Ballad, Rock & Roll",5,9
183197,74312,2020,16453845,Elvis Presley - Country Ballads 1967-1977.....and Continued,Not on Label,CD,"Rock, Pop","Rock & Roll, Ballad",5,8
183198,74312,2020,16453845,Elvis Presley - Country Ballads 1967-1977.....and Continued,Not on Label,Compilation,"Rock, Pop","Rock & Roll, Ballad",5,8
183199,74312,2020,16453845,Elvis Presley - Country Ballads 1967-1977.....and Continued,Not on Label,Unofficial Release,"Rock, Pop","Rock & Roll, Ballad",5,8
183200,74313,2020,16005708,Elvis* - At 42 - Still Dazzles Fans,Not on Label,CD,"Rock, Pop, Stage & Screen","Ballad, Rock & Roll",5,10
183201,74313,2020,16005708,Elvis* - At 42 - Still Dazzles Fans,Not on Label,Compilation,"Rock, Pop, Stage & Screen","Ballad, Rock & Roll",5,10
183202,74313,2020,16005708,Elvis* - At 42 - Still Dazzles Fans,Not on Label,Unofficial Release,"Rock, Pop, Stage & Screen","Ballad, Rock & Roll",5,10
183230,74319,2020,16415679,Elvis Presley - Memphis Outtakes,Not on Label,CD,"Rock, Pop","Rock & Roll, Ballad",8,14
183231,74319,2020,16415679,Elvis Presley - Memphis Outtakes,Not on Label,Compilation,"Rock, Pop","Rock & Roll, Ballad",8,14
183232,74319,2020,16415679,Elvis Presley - Memphis Outtakes,Not on Label,Unofficial Release,"Rock, Pop","Rock & Roll, Ballad",8,14
183438,74368,2020,14728617,Drew Monson - Some Other Light,Not on Label,Vinyl,"Electronic, Pop","Vocal, Ballad",40,67
183439,74368,2020,14728617,Drew Monson - Some Other Light,Not on Label,"12""","Electronic, Pop","Vocal, Ballad",40,67
183440,74368,2020,14728617,Drew Monson - Some Other Light,Not on Label,33 ⅓ RPM,"Electronic, Pop","Vocal, Ballad",40,67
183441,74368,2020,14728617,Drew Monson - Some Other Light,Not on Label,Single Sided,"Electronic, Pop","Vocal, Ballad",40,67
183442,74368,2020,14728617,Drew Monson - Some Other Light,Not on Label,EP,"Electronic, Pop","Vocal, Ballad",40,67
183443,74368,2020,14728617,Drew Monson - Some Other Light,Not on Label,Etched,"Electronic, Pop","Vocal, Ballad",40,67
183461,74374,2020,19430809,Drew Monson - Some Other Light,Not on Label,Vinyl,"Electronic, Pop","Vocal, Ballad",18,34
183462,74374,2020,19430809,Drew Monson - Some Other Light,Not on Label,"12""","Electronic, Pop","Vocal, Ballad",18,34
183463,74374,2020,19430809,Drew Monson - Some Other Light,Not on Label,33 ⅓ RPM,"Electronic, Pop","Vocal, Ballad",18,34
183464,74374,2020,19430809,Drew Monson - Some Other Light,Not on Label,Single Sided,"Electronic, Pop","Vocal, Ballad",18,34
183465,74374,2020,19430809,Drew Monson - Some Other Light,Not on Label,EP,"Electronic, Pop","Vocal, Ballad",18,34
183466,74374,2020,19430809,Drew Monson - Some Other Light,Not on Label,Etched,"Electronic, Pop","Vocal, Ballad",18,34
183521,74394,2020,16611171,Александра Јанева - Срце Отвори,Not on Label,CD,Pop,"Europop, Indie Pop, Ballad",0,2
183522,74394,2020,16611171,Александра Јанева - Срце Отвори,Not on Label,Album,Pop,"Europop, Indie Pop, Ballad",0,2
183558,74405,2020,14728617,Drew Monson - Some Other Light,Not on Label,Vinyl,"Electronic, Pop","Vocal, Ballad",40,67
183559,74405,2020,14728617,Drew Monson - Some Other Light,Not on Label,"12""","Electronic, Pop","Vocal, Ballad",40,67
183560,74405,2020,14728617,Drew Monson - Some Other Light,Not on Label,33 ⅓ RPM,"Electronic, Pop","Vocal, Ballad",40,67
183561,74405,2020,14728617,Drew Monson - Some Other Light,Not on Label,Single Sided,"Electronic, Pop","Vocal, Ballad",40,67
183562,74405,2020,14728617,Drew Monson - Some Other Light,Not on Label,EP,"Electronic, Pop","Vocal, Ballad",40,67
183563,74405,2020,14728617,Drew Monson - Some Other Light,Not on Label,Etched,"Electronic, Pop","Vocal, Ballad",40,67
183641,74439,2020,35379541,Daniel Nervik - Bruk Meg!,Not on Label,CD,"Rock, Pop","Ballad, Pop Rock, Gospel",0,0
183642,74439,2020,35379541,Daniel Nervik - Bruk Meg!,Not on Label,Album,"Rock, Pop","Ballad, Pop Rock, Gospel",0,0
183665,74448,2020,17235769,Jaroslav Palkoska - Koncert Obchodní akademie 2019,Not on Label,Cassette,"Jazz, Pop, Classical, Folk, World, & Country","Baroque, Classical, Romantic, Ballad, Easy Listening, Swing, Folk, Holiday",0,1
183666,74448,2020,17235769,Jaroslav Palkoska - Koncert Obchodní akademie 2019,Not on Label,Album,"Jazz, Pop, Classical, Folk, World, & Country","Baroque, Classical, Romantic, Ballad, Easy Listening, Swing, Folk, Holiday",0,1
183667,74448,2020,17235769,Jaroslav Palkoska - Koncert Obchodní akademie 2019,Not on Label,Promo,"Jazz, Pop, Classical, Folk, World, & Country","Baroque, Classical, Romantic, Ballad, Easy Listening, Swing, Folk, Holiday",0,1
183679,74452,2020,15605694,Elvis* - The Alternate Golden Records Extended Play Collection,Not on Label,Vinyl,"Rock, Pop","Ballad, Rock & Roll",12,10
183680,74452,2020,15605694,Elvis* - The Alternate Golden Records Extended Play Collection,Not on Label,"7""","Rock, Pop","Ballad, Rock & Roll",12,10
183681,74452,2020,15605694,Elvis* - The Alternate Golden Records Extended Play Collection,Not on Label,45 RPM,"Rock, Pop","Ballad, Rock & Roll",12,10
183682,74452,2020,15605694,Elvis* - The Alternate Golden Records Extended Play Collection,Not on Label,EP,"Rock, Pop","Ballad, Rock & Roll",12,10
183683,74452,2020,15605694,Elvis* - The Alternate Golden Records Extended Play Collection,Not on Label,CD,"Rock, Pop","Ballad, Rock & Roll",12,10
183684,74452,2020,15605694,Elvis* - The Alternate Golden Records Extended Play Collection,Not on Label,Unofficial Release,"Rock, Pop","Ballad, Rock & Roll",12,10
183685,74452,2020,15605694,Elvis* - The Alternate Golden Records Extended Play Collection,Not on Label,Box Set,"Rock, Pop","Ballad, Rock & Roll",12,10
183686,74452,2020,15605694,Elvis* - The Alternate Golden Records Extended Play Collection,Not on Label,Limited Edition,"Rock, Pop","Ballad, Rock & Roll",12,10
183721,74462,2020,17235769,Jaroslav Palkoska - Koncert Obchodní akademie 2019,Not on Label,Cassette,"Jazz, Pop, Classical, Folk, World, & Country","Baroque, Classical, Romantic, Ballad, Easy Listening, Swing, Folk, Holiday",0,1
183722,74462,2020,17235769,Jaroslav Palkoska - Koncert Obchodní akademie 2019,Not on Label,Album,"Jazz, Pop, Classical, Folk, World, & Country","Baroque, Classical, Romantic, Ballad, Easy Listening, Swing, Folk, Holiday",0,1
183723,74462,2020,17235769,Jaroslav Palkoska - Koncert Obchodní akademie 2019,Not on Label,Promo,"Jazz, Pop, Classical, Folk, World, & Country","Baroque, Classical, Romantic, Ballad, Easy Listening, Swing, Folk, Holiday",0,1
183743,74468,2020,15476140,Elvis* - 100 Super Rocks,Not on Label,Box Set,"Rock, Pop","Rock & Roll, Ballad",10,8
183744,74468,2020,15476140,Elvis* - 100 Super Rocks,Not on Label,Compilation,"Rock, Pop","Rock & Roll, Ballad",10,8
183745,74468,2020,15476140,Elvis* - 100 Super Rocks,Not on Label,CD,"Rock, Pop","Rock & Roll, Ballad",10,8
183746,74468,2020,15476140,Elvis* - 100 Super Rocks,Not on Label,Unofficial Release,"Rock, Pop","Rock & Roll, Ballad",10,8
183752,74470,2020,15476150,Elvis* - 100 Super Rocks,Not on Label,Box Set,"Rock, Pop","Rock & Roll, Ballad",8,6
183753,74470,2020,15476150,Elvis* - 100 Super Rocks,Not on Label,Compilation,"Rock, Pop","Rock & Roll, Ballad",8,6
183754,74470,2020,15476150,Elvis* - 100 Super Rocks,Not on Label,CD,"Rock, Pop","Rock & Roll, Ballad",8,6
183755,74470,2020,15476150,Elvis* - 100 Super Rocks,Not on Label,Unofficial Release,"Rock, Pop","Rock & Roll, Ballad",8,6
183790,74479,2020,15476035,Elvis* - 100 Super Rocks,Not on Label,Box Set,"Rock, Pop","Rock & Roll, Ballad",10,5
183791,74479,2020,15476035,Elvis* - 100 Super Rocks,Not on Label,Compilation,"Rock, Pop","Rock & Roll, Ballad",10,5
183792,74479,2020,15476035,Elvis* - 100 Super Rocks,Not on Label,CD,"Rock, Pop","Rock & Roll, Ballad",10,5
183793,74479,2020,15476035,Elvis* - 100 Super Rocks,Not on Label,Unofficial Release,"Rock, Pop","Rock & Roll, Ballad",10,5
183824,74486,2020,15606061,Elvis Presley - Elvis' The Alternate Golden Records Album Collection,Not on Label,CD,"Rock, Pop","Ballad, Rock & Roll",15,10
183825,74486,2020,15606061,Elvis Presley - Elvis' The Alternate Golden Records Album Collection,Not on Label,Album,"Rock, Pop","Ballad, Rock & Roll",15,10
183826,74486,2020,15606061,Elvis Presley - Elvis' The Alternate Golden Records Album Collection,Not on Label,Unofficial Release,"Rock, Pop","Ballad, Rock & Roll",15,10
183827,74486,2020,15606061,Elvis Presley - Elvis' The Alternate Golden Records Album Collection,Not on Label,Box Set,"Rock, Pop","Ballad, Rock & Roll",15,10
183882,74498,2020,15610688,"Elvis* - 3764 Elvis Presley Blvd. Memphis, Tenn. 38116",Not on Label,Vinyl,"Rock, Pop, Folk, World, & Country","Ballad, Rock & Roll",21,3
183883,74498,2020,15610688,"Elvis* - 3764 Elvis Presley Blvd. Memphis, Tenn. 38116",Not on Label,LP,"Rock, Pop, Folk, World, & Country","Ballad, Rock & Roll",21,3
183884,74498,2020,15610688,"Elvis* - 3764 Elvis Presley Blvd. Memphis, Tenn. 38116",Not on Label,Compilation,"Rock, Pop, Folk, World, & Country","Ballad, Rock & Roll",21,3
183885,74498,2020,15610688,"Elvis* - 3764 Elvis Presley Blvd. Memphis, Tenn. 38116",Not on Label,Limited Edition,"Rock, Pop, Folk, World, & Country","Ballad, Rock & Roll",21,3
183886,74498,2020,15610688,"Elvis* - 3764 Elvis Presley Blvd. Memphis, Tenn. 38116",Not on Label,Stereo,"Rock, Pop, Folk, World, & Country","Ballad, Rock & Roll",21,3
183887,74498,2020,15610688,"Elvis* - 3764 Elvis Presley Blvd. Memphis, Tenn. 38116",Not on Label,CD,"Rock, Pop, Folk, World, & Country","Ballad, Rock & Roll",21,3
183888,74498,2020,15610688,"Elvis* - 3764 Elvis Presley Blvd. Memphis, Tenn. 38116",Not on Label,Compilation,"Rock, Pop, Folk, World, & Country","Ballad, Rock & Roll",21,3
183889,74498,2020,15610688,"Elvis* - 3764 Elvis Presley Blvd. Memphis, Tenn. 38116",Not on Label,Box Set,"Rock, Pop, Folk, World, & Country","Ballad, Rock & Roll",21,3
183890,74498,2020,15610688,"Elvis* - 3764 Elvis Presley Blvd. Memphis, Tenn. 38116",Not on Label,Limited Edition,"Rock, Pop, Folk, World, & Country","Ballad, Rock & Roll",21,3
183891,74498,2020,15610688,"Elvis* - 3764 Elvis Presley Blvd. Memphis, Tenn. 38116",Not on Label,Unofficial Release,"Rock, Pop, Folk, World, & Country","Ballad, Rock & Roll",21,3
183898,74500,2020,15605527,Elvis* - Elvis' The Alternate Golden Records Extended Play Collection,Not on Label,Vinyl,"Rock, Pop","Ballad, Rock & Roll",8,10
183899,74500,2020,15605527,Elvis* - Elvis' The Alternate Golden Records Extended Play Collection,Not on Label,"7""","Rock, Pop","Ballad, Rock & Roll",8,10
183900,74500,2020,15605527,Elvis* - Elvis' The Alternate Golden Records Extended Play Collection,Not on Label,45 RPM,"Rock, Pop","Ballad, Rock & Roll",8,10
